0  -100.4313193346864
0  -100.4313193346864
0  -100.4313193346864
0  0.02435623263427816
0  0.02435623263427816
0  -4.702231084703474e-05
0  -0.002515807039180908
0  -0.003269692750176557
0  0.001349299693815026
0  0.01689600027829203
0  -0.0008243749264795876
0  0.02435623263427816
0  -106.614661011524
0  -100.4313193346864
0  0.02435623263427816
0  -100.9636772434872
0  0.002672171642846291
0  0.002672171642846291
0  -100.9636772434872
0  0.002672171642846291
0  -0.008668351335576072
0  -100.9636772434872
0  -51.74025775303739
0  -143.8356192189682
0  -59.20553156417396
0  -114.5167368571164
0  -100.9636772434872
0  -104.7653857250527
0  0.02435623263427816
0  -0.006672591748264657
0  -51.59399385773158
0  -100.4313193346864
0  -100.4313193346864
