0  -99.49127472561386
0  -99.49127472561386
0  -99.49127472561386
0  0.01713438866859586
0  0.01713438866859586
0  -6.642879108374388e-05
0  -0.003556253004931075
0  -0.005556692940618748
0  -0.003764437638302514
0  0.01015655002523827
0  -0.001162932035539139
0  0.01713438866859586
0  -103.3729829954467
0  -99.49127472561386
0  0.01713438866859586
0  -99.85214893554618
0  0.003791520220092239
0  0.003791520220092239
0  -99.85214893554618
0  0.003791520220092239
0  -0.008205611755132998
0  -99.85214893554618
0  -51.13218258180216
0  -142.3464478097139
0  -58.22207303417061
0  -113.4675506430257
0  -99.85214893554618
0  -102.5314131001139
0  0.01713438866859586
0  -0.01112532885870045
0  -51.08161697423944
0  -99.49127472561386
0  -99.49127472561386
